
2017-09-06,1251,200.136.80.x,21056906002432,426277,descr:      ANSP  ASN : 1251,98
2017-09-06,291,198.125.208.x,16113980907264,14361,descr:              University of Wisconsin  ASN : 291,11
2017-09-06,292,198.129.77.x,7837822219072,2362,descr:      PNL-ARM  ASN : 292,12
2017-09-06,7660,203.181.249.x,6975729274520,6383,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-06,16509,52.8.59.x,5340390585504,27952,descr:      KINX-Amazon  ASN : 16509,8367
2017-09-06,58069,192.108.68.x,4388813340672,3465,descr:          Karlsruhe Institute of Technology (KIT)  ASN : 58069,3
2017-09-06,70,130.14.250.x,4216910204944,17489,descr:         NLM.NIH.GOV maintainer  ASN : 70,29
2017-09-06,559,148.187.64.x,3306869030912,15454,descr:          SWITCH-AGGR.10  ASN : 559,144
2017-09-06,3152,131.225.205.x,2798291255296,850,descr:      Fermi National Accelerator Lab  ASN : 3152,5

2017-09-07,2936,128.55.205.x,33568878020248,2437,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-07,1251,200.136.80.x,23472033366016,428835,descr:      ANSP  ASN : 1251,98
2017-09-07,291,198.125.208.x,19585259984528,14530,descr:              University of Wisconsin  ASN : 291,11
2017-09-07,7660,203.181.249.x,10020677409432,6437,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-07,559,148.187.64.x,9598720278528,18688,descr:          SWITCH-AGGR.10  ASN : 559,144
2017-09-07,4511,131.94.177.x,5985834827776,3768,descr:      University of Miami (UMIA-Z)  ASN : 4511,48
2017-09-07,8075,52.239.152.x,5915058307072,820,descr:      MICROSOFT  ASN : 8075,1425
2017-09-07,58069,192.108.68.x,4423989198848,3477,descr:          Karlsruhe Institute of Technology (KIT)  ASN : 58069,3
2017-09-07,1224,141.142.176.x,4350448921656,240,descr:      University of Illinois  ASN : 1224,5
2017-09-07,292,198.129.254.x,3681177288704,2390,descr:      PNL-ARM  ASN : 292,12

2017-09-08,1251,200.136.80.x,89104068706304,430883,descr:      ANSP  ASN : 1251,98
2017-09-08,58069,192.108.68.x,47242624892928,3486,descr:          Karlsruhe Institute of Technology (KIT)  ASN : 58069,3
2017-09-08,2936,128.55.205.x,29915048619808,2450,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-08,7660,203.181.249.x,8479749708576,6464,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-08,291,198.125.208.x,6608284902648,14673,descr:              University of Wisconsin  ASN : 291,11
2017-09-08,513,128.142.209.x,6485691225512,3477,"descr:          CERN, European Organization for Nuclear Research  ASN : 513",22
