
2017-09-11,7660,203.181.249.x,5505594231824,6545,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-11,2936,128.55.205.x,4637803229208,2489,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-11,292,198.129.77.x,4467997591440,2456,descr:      PNL-ARM  ASN : 292,12
2017-09-11,52,164.67.119.x,1889956339712,27,"descr:      University of California, Los Angeles  ASN : 52",12

2017-09-12,3671,134.79.103.x,32389743144408,1651,descr:         SU-SLAC  ASN : 3671,3
2017-09-12,513,128.142.209.x,30305442070528,3591,"descr:          CERN, European Organization for Nuclear Research  ASN : 513",22
2017-09-12,2936,128.55.205.x,15383286435464,2502,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-12,7660,203.181.249.x,3750238878328,6572,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-12,194,128.117.181.x,2906205901512,270,descr:      Boulder County Government  ASN : 194,10
2017-09-12,6360,128.171.73.x,1550936031168,33118,descr:      University of Hawaii  ASN : 6360,6
2017-09-12,1251,200.136.80.x,1430842769408,439105,descr:      ANSP  ASN : 1251,98
2017-09-12,70,130.14.250.x,1292838569696,17905,descr:         NLM.NIH.GOV maintainer  ASN : 70,29
2017-09-12,4657,203.30.39.x,1280086978840,226268,descr:         CyberWay Pte Ltd  ASN : 4657,1334
2017-09-12,1749,169.154.197.x,1203388416000,1495,descr:              NASA Wallops Flight Facility  ASN : 1749,8

