2017-10-09,130.246.176.x,76348514548104,0,Rutherford Appleton Laboratory  |ASN - 786
2017-10-09,190.103.184.x,60989398122496,0,NOT FOUND IN RADb
2017-10-09,134.79.103.x,54872737061440,0,SU-SLAC  |ASN - 3671
2017-10-09,128.55.205.x,50008340338064,0,National Energy Research Scientific Computing Center (NERSC)  |ASN - 2936
2017-10-09,134.158.150.x,49016792612864,0,FR-IN2P3-IP-HCURIEN-STRASBOURG  |ASN - 2259
2017-10-09,18.12.1.x,29262429290496,0,Massachusetts Institute of Technology  |ASN - 3

2017-10-10,200.136.80.x,10907340832768,0,ANSP  |ASN - 1251
2017-10-10,130.246.176.x,2723936468992,0,Rutherford Appleton Laboratory  |ASN - 786
2017-10-10,128.55.205.x,2491052030336,0,National Energy Research Scientific Computing Center (NERSC)  |ASN - 2936
2017-10-10,128.142.209.x,2051984523264,0,CERN- European Organization for Nuclear Research  |ASN - 513
2017-10-10,190.103.184.x,1204145094656,0,NOT FOUND IN RADb
2017-10-10,171.67.205.x,1099860697088,0,AS32 proxy-registered route by Cogent  |ASN - 32
2017-10-10,129.59.197.x,1084604874752,0,NOT FOUND IN RADb
2017-10-10,193.48.99.x,919123460096,0,Institut National de Physique Nucleaire  |ASN - 789
2017-10-10,192.108.68.x,898376073216,0,Karlsruhe Institute of Technology (KIT)  |ASN - 58069
2017-10-10,134.158.150.x,777128050688,0,FR-IN2P3-IP-HCURIEN-STRASBOURG  |ASN - 2259

2017-10-10,200.136.80.x,184813255917568,0,ANSP  |ASN - 1251
2017-10-10,128.142.209.x,114200775229440,0,CERN- European Organization for Nuclear Research  |ASN - 513
2017-10-10,169.228.130.x,103030772334592,0,"University of California, UCNet  |ASN - 1852"
2017-10-10,193.48.99.x,95843546831424,0,Institut National de Physique Nucleaire  |ASN - 789
2017-10-10,128.211.143.x,84119221043200,0,Purdue University  |ASN - 17
2017-10-10,128.55.205.x,73196561707912,0,National Energy Research Scientific Computing Center (NERSC)  |ASN - 2936
2017-10-10,190.103.184.x,67161097371648,0,NOT FOUND IN RADb
2017-10-10,134.79.103.x,65182153205952,0,SU-SLAC  |ASN - 3671
2017-10-10,130.246.176.x,54272574029824,0,Rutherford Appleton Laboratory  |ASN - 786
2017-10-10,134.79.120.x,43992534895312,0,SU-SLAC  |ASN - 3671

2017-10-10,200.136.80.x,193724159950848,0,ANSP  |ASN - 1251
