2017-11-05,198.32.44.x,2431804964864.0,0,Ultralight

2017-11-05,128.142.209.x,15501594099712.0,0,CERN- European Organization for Nuclear Research
2017-11-05,200.136.80.x,21070909800448.0,0,ANSP
2017-11-05,193.205.76.x,3575089414144.0,0,GARR routes
2017-11-05,128.142.19.x,4612533256192.0,0,CERN- European Organization for Nuclear Research
2017-11-05,144.92.180.x,4673419542528.0,0,UW-Madison
2017-11-05,144.92.181.x,3015931396096.0,0,UW-Madison
2017-11-05,129.93.239.x,3081991929856.0,0,Proxy fbo Windstream Customer
2017-11-05,130.56.243.x,884469702656.0,0,Various Registries (140915)
2017-11-05,200.236.31.x,994501853184.0,0,voxility.net
2017-11-05,198.32.44.x,2431804964864.0,0,Ultralight

2017-11-05,128.142.209.x,15501594099712.0,0,CERN- European Organization for Nuclear Research
2017-11-05,200.136.80.x,21070909800448.0,0,ANSP
2017-11-05,193.205.76.x,3575089414144.0,0,GARR routes
2017-11-05,128.142.19.x,4612533256192.0,0,CERN- European Organization for Nuclear Research
2017-11-05,144.92.180.x,4673419542528.0,0,UW-Madison
2017-11-05,144.92.181.x,3015931396096.0,0,UW-Madison
2017-11-05,129.93.239.x,3081991929856.0,0,Proxy fbo Windstream Customer
2017-11-05,130.56.243.x,884469702656.0,0,Various Registries (140915)
2017-11-05,200.236.31.x,994501853184.0,0,voxility.net
2017-11-05,198.32.44.x,2431804964864.0,0,Ultralight

2017-11-05,128.142.209.x,15501594099712.0,0,CERN- European Organization for Nuclear Research
2017-11-05,200.136.80.x,21070909800448.0,0,ANSP
2017-11-05,193.205.76.x,3575089414144.0,0,GARR routes
2017-11-05,128.142.19.x,4612533256192.0,0,CERN- European Organization for Nuclear Research
2017-11-05,144.92.180.x,4673419542528.0,0,UW-Madison
2017-11-05,144.92.181.x,3015931396096.0,0,UW-Madison
2017-11-05,129.93.239.x,3081991929856.0,0,Proxy fbo Windstream Customer
2017-11-05,130.56.243.x,884469702656.0,0,Various Registries (140915)
2017-11-05,200.236.31.x,994501853184.0,0,voxility.net
2017-11-05,198.32.44.x,2431804964864.0,0,Ultralight

2017-11-05,128.142.209.x,15501594099712.0,0,CERN- European Organization for Nuclear Research
2017-11-05,200.136.80.x,21070909800448.0,0,ANSP
2017-11-05,193.205.76.x,3575089414144.0,0,GARR routes
2017-11-05,128.142.19.x,4612533256192.0,0,CERN- European Organization for Nuclear Research
2017-11-05,144.92.180.x,4673419542528.0,0,UW-Madison
2017-11-05,144.92.181.x,3015931396096.0,0,UW-Madison
2017-11-05,129.93.239.x,3081991929856.0,0,Proxy fbo Windstream Customer
2017-11-05,130.56.243.x,884469702656.0,0,Various Registries (140915)
2017-11-05,200.236.31.x,994501853184.0,0,voxility.net
2017-11-05,198.32.44.x,2431804964864.0,0,Ultralight

2017-11-15,17.253.27.x,27034074546176.0,0,Apple
2017-11-15,128.117.140.x,2827346821120.0,0,National Center for Atmospheric Research
2017-11-15,23.246.15.x,1891252338688.0,0,SS-144
2017-11-15,198.202.105.x,9840142008320.0,0,SDSC CustBlock3b
2017-11-15,132.249.245.x,1641945186304.0,0,San Diego Supercomputer Center
2017-11-15,128.117.181.x,7733439545344.0,0,National Center for Atmospheric Research
2017-11-15,128.117.212.x,1055344607232.0,0,National Center for Atmospheric Research
2017-11-15,200.136.80.x,3363846586368.0,0,ANSP
2017-11-15,192.43.217.x,974250475520.0,0,Front Range GigaPoP
2017-11-15,140.172.138.x,1141191049216.0,0,National Oceanic and Atmospheric Administration (NOAA)

2017-11-15,17.253.27.x,27034074546176.0,0,Apple
2017-11-15,128.117.140.x,2827346821120.0,0,National Center for Atmospheric Research
2017-11-15,23.246.15.x,1891252338688.0,0,SS-144
2017-11-15,198.202.105.x,9840142008320.0,0,SDSC CustBlock3b
2017-11-15,132.249.245.x,1641945186304.0,0,San Diego Supercomputer Center
2017-11-15,128.117.181.x,7733439545344.0,0,National Center for Atmospheric Research
2017-11-15,128.117.212.x,1055344607232.0,0,National Center for Atmospheric Research
2017-11-15,200.136.80.x,3363846586368.0,0,ANSP
2017-11-15,192.43.217.x,974250475520.0,0,Front Range GigaPoP
2017-11-15,140.172.138.x,1141191049216.0,0,National Oceanic and Atmospheric Administration (NOAA)

